price,style,link,name
17.50,Dortmunder Export - ,https://www.wbeer.com.br/cervejas/lager/faxe-royal-export-1l/prod268.html,Faxe Royal Export - 1L
66.99,,http://www.emporioveredas.com.br/kit-erdinger-2-cervejas-1-copo.html,Kit Erdinger Natal - Christmas Edition
26.00,Gose - ,https://www.wbeer.com.br/cervejas/ale/freigeist-geisterzug-gose-500ml/prod12774.html,Freigeist Geisterzug Gose - 500ml
25.99,Fruit Beer,http://www.emporioveredas.com.br/cerveja-wijsbier-blonde-poes-american-pale-ale-355ml-1608.html,Cerveja Wijsbier Spicy Ginseng 355ml
17.50,Dark Lager - ,https://www.wbeer.com.br/cervejas/lager/faxe-black-lager-1l/prod267.html,Faxe Black Lager - 1L
22.00,India Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/anchor-ipa-355ml/prod1011.html,Anchor IPA - 355ml
26.00,Berliner Weisse - ,https://www.wbeer.com.br/cervejas/ale/freigeist-kopenickiade-500ml/prod12775.html,Freigeist Köpenickiade - 500ml
9.50,Amber lager - ,https://www.wbeer.com.br/cervejas/lager/faxe-red-500ml/prod959.html,Faxe Red - 500ml
9.50,Dark Lager - ,https://www.wbeer.com.br/cervejas/lager/faxe-black-beer-500ml/prod956.html,Faxe Black Beer - 500ml
15.00,Pilsner - ,https://www.wbeer.com.br/cervejas/lager/bernard-celebration-lager-500ml/prod245.html,Bernard Celebration Lager - 500ml
14.00,Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/wells-waggle-dance-500ml/prod430.html,Wells Waggle Dance - 500ml
23.99,Quaddrupel,http://www.emporioveredas.com.br/cerveja-straffe-hendrick-tripel-330ml-1603.html,Cerveja Straffe Hendrick Quadrupel 330ml
25.99,Smoked Beer,http://www.emporioveredas.com.br/cerveja-wijsbier-spicy-ginseng-355ml.html,Cerveja Wijsbier Smoking Gun 355ml
,,http://www.mundodascervejas.com/cerveja-bierland-bruxa-blond-ale-600ml.html,Cerveja Bierland Bruxa Blond Ale - 600ml
30.99,Imperial IPA,http://www.emporioveredas.com.br/cerveja-rooie-dop-ot-the-explorer-double-ipa.html,Cerveja Rooie Dop Ot The Explorer Double Ipa
30.99,Quaddrupel,http://www.emporioveredas.com.br/cerveja-wijsbier-smoking-gun-355ml.html,Cerveja De Molen Mooi & Meedogenloos
,,http://www.mundodascervejas.com/cerveja-judas-330ml,Cerveja Judas - 330ml (Val. 22/02/2016)
23.99,Sem Glúten,http://www.emporioveredas.com.br/cerveja-glutenberg-pale-ale-sem-gluten-473ml.html,Cerveja Glutenberg Pale Ale Sem Glúten - 473ml
23.99,Sem Glúten,http://www.emporioveredas.com.br/cerveja-glutenberg-pale-ale-sem-gluten-473ml-1612.html,Cerveja Glutenberg Red Ale Sem Glúten - 473ml
,Belgian Golden Strong Ale,http://www.mundodascervejas.com/cerveja-duvel-330ml.html,Cerveja Duvel - 330ml (Val. dezembro/2016)
,,http://www.mundodascervejas.com/cerveja-amazon-red-ale-priprioca-355ml.html,Cerveja Amazon Red Ale Priprioca - 355ml
,,http://www.mundodascervejas.com/cerveja-hacker-pschorr-munich-gold-500ml.html,Cerveja Hacker-Pschorr Munich Gold - 500ml
,,http://www.mundodascervejas.com/cerveja-hitachino-nest-ancient-nipponia-550ml,Cerveja Hitachino Nest Ancient Nipponia - 550ml
,,http://www.mundodascervejas.com/cerveja-evil-twin-hipster-ale-355ml.html,Cerveja Evil Twin Hipster Ale - 355ml
,,http://www.mundodascervejas.com/cerveja-bavaria-86-special-beer-500ml.html,Cerveja Bavaria 8.6 Special Beer - 500ml
23.99,Sem Glúten,http://www.emporioveredas.com.br/cerveja-glutenberg-red-ale-sem-gluten-473ml.html,Cerveja Glutenberg Blond Sem Glúten - 473ml
,,http://www.mundodascervejas.com/cerveja-north-coast-blue-star-355ml,Cerveja North Coast Blue Star - 355ml
14.99,Brown Ale,http://www.emporioveredas.com.br/cerveja-barrel-trolley-nut-brown-ale-355ml.html,Cerveja Barrel Trolley Nut Brown Ale 355ml
14.99,Brown Ale,http://www.emporioveredas.com.br/cerveja-barrel-trolley-nut-brown-ale-355ml-1620.html,Cerveja Barrel Trolley Amber Ale 355ml
,German Pilsner,http://www.mundodascervejas.com/cerveja-invicta-hell-beirao-pils-500ml,Cerveja Invicta Hell Beirão Pils - 500ml
,,http://www.mundodascervejas.com/cerveja-evil-twin-femme-fatale-blanc-660ml.html,Cerveja Evil Twin Femme Fatale Blanc - 660ml
,,http://www.mundodascervejas.com/copo-pint-cerveja-fullers-london-pride-500ml,Copo Pint Cerveja Fuller's London Pride - 500ml
,,http://www.mundodascervejas.com/cerveja-hitachino-nest-commemorative-ale-330ml,Cerveja Hitachino Nest Commemorative Ale - 330ml
,,http://www.mundodascervejas.com/cerveja-hitachino-nest-red-rice-ale-330ml,Cerveja Hitachino Nest Red Rice Ale - 330ml
,,http://www.mundodascervejas.com/cerveja-batemans-triple-xb-xxxb-500ml,Cerveja Batemans Triple XB (XXXB) - 500ml
14.99,Pale Ale   ,http://www.emporioveredas.com.br/cerveja-barrel-trolley-amber-ale-355ml.html,Cerveja Barrel Trolley Pale Ale 355ml
,,http://www.mundodascervejas.com/cerveja-abbaye-des-rocs-brune-330ml.html,Cerveja Abbaye des Rocs Brune - 330ml
14.99,India Pale Ale,http://www.emporioveredas.com.br/cerveja-barrel-trolley-pale-ale-355ml.html,Cerveja Barrel Trolley Ipa 355ml
14.99,Witbier,http://www.emporioveredas.com.br/cerveja-barrel-trolley-belgian-white-355ml.html,Cerveja Barrel Trolley Belgian White Witbier 355ml
,,http://www.mundodascervejas.com/cerveja-hitachino-nest-white-ale-330ml,Cerveja Hitachino Nest White Ale - 330ml
,,http://www.mundodascervejas.com/cerveja-evil-twin-femme-fatale-noir-660ml.html,Cerveja Evil Twin Femme Fatale Noir - 660ml
,,http://www.mundodascervejas.com/cerveja-emelisse-witbier-330ml,Cerveja Emelisse Witbier - 330ml (Val. 30/12/2014)
,,http://www.mundodascervejas.com/cerveja-wals-hot-petroleum-300ml,Cerveja Wäls Hot Petroleum - 300ml (Val. 30/09/2015)
,Imperial IPA,http://www.mundodascervejas.com/cerveja-invicta-boss-500ml,Cerveja Invicta Boss - 500ml (Val. 02/04/2016)
29.99,,http://www.emporioveredas.com.br/cerveja-liefmans-cuvee-brut-750ml-1754.html,Cerveja Liefmans Cuvee Brut 375ml 
31.50,India Pale Ale,http://www.emporioveredas.com.br/cerveja-nort-h-peak-vicous-american-wheat-355ml.html,Cerveja North Peak Vicous American Wheat 355ml
29.00,India Pale Ale,http://www.emporioveredas.com.br/cerveja-nort-h-peak-siren-amber-ale-355ml.html,Cerveja North Peak Siren Amber Ale 355ml
31.50,,http://www.emporioveredas.com.br/cerveja-nort-h-peak-diabolical-ipa-355ml.html,Cerveja North Peak Diabolical Ipa 355ml
26.40,India Pale Ale,http://www.emporioveredas.com.br/cerveja-brew-dog-punk-ipa-330ml-1884.html,Cerveja Brewdog Punk Ipa Lata 330ml
,,http://www.mundodascervejas.com/cerveja-alhambra-reserva-1925-330ml.html,Cerveja Alhambra Reserva 1925 - 330ml
62.50,Barley wine,http://www.emporioveredas.com.br/cerveja-brew-dog-clown-king-330-ml.html,Cerveja Brewdog Clown King 330 Ml
24.70,Pale Ale   ,http://www.emporioveredas.com.br/cerveja-sierra-nevada-pale-ale-355ml.html,Cerveja Sierra Nevada Pale Ale 355ml
12.70,Schwarzbier,http://www.emporioveredas.com.br/cerveja-kostritzer-schwarzbier-500ml-1898.html,Cerveja Kostritzer Schwarzbier 330ml
24.90,Fruit Beer,http://www.emporioveredas.com.br/kit-cerveja-rodenbach-rosso-copo-330ml-1900.html,Cerveja Rodenbach Rosso 330ml
20.50,Saison,http://www.emporioveredas.com.br/cerveja-north-coast-le-merle-saison-355ml.html,Cerveja North Coast Le Merle Saison 355ml
20.50,Stout,http://www.emporioveredas.com.br/cerveja-north-coast-le-merle-saison-355ml-1921.html,Cerveja North Coast Old N38 Stout 355ml
20.50,Strong Ale,http://www.emporioveredas.com.br/cerveja-north-coast-old-stock-ale-355ml.html,Cerveja North Coast Pranqster Golden Ale 355ml
21.50,Strong Ale,http://www.emporioveredas.com.br/cerveja-north-coast-old-n38-stout-355ml.html,Cerveja North Coast Brother Thelonious 355ml
57.90,,http://www.emporioveredas.com.br/kit-erdinger-2-cervejas-1-copo-3278.html,Kit Erdinger 1 Lata + 1 Caneca 
20.50,Barley wine,http://www.emporioveredas.com.br/cerveja-north-coast-brother-thelonious-355ml.html,Cerveja North Coast Old Stock Ale 355ml
64.99,Saison,http://www.emporioveredas.com.br/cerveja-eviltwin-ron-and-the-beast-ryan-650ml.html,Cerveja Eviltwin Ron And The Beast Ryan - 650ml
49.99,Saison,http://www.emporioveredas.com.br/cerveja-evil-twin-ron-and-the-red-ryan-330ml.html,Cerveja Evil Twin Ron And The Red Ryan 330ml
25.99,Pilsner,http://www.emporioveredas.com.br/cerveja-evil-twin-the-cowboy-smoked-pilsner-355ml.html,Cerveja Evil Twin The Cowboy Smoked Pilsen 355ml
54.99,Pilsner,http://www.emporioveredas.com.br/cerveja-evil-twin-low-life-660ml.html,Cerveja Evil Twin Low Life 660ml
25.99,Imperial Stout,http://www.emporioveredas.com.br/cerveja-evil-twin-yin-355ml.html,Cerveja Evil Twin Yin 355ml
22.99,Amber Ale,http://www.emporioveredas.com.br/cerveja-evil-twin-hop-flood-355ml.html,Cerveja Evil Twin Hop Flood 355ml
89.99,Stout,http://www.emporioveredas.com.br/cerveja-evil-twin-even-more-jesus-660ml.html,Cerveja Evil Twin Even More Jesus 660ml
25.99,Smoked Stout,http://www.emporioveredas.com.br/cerveja-evil-twin-ashtray-heart-355ml.html,Cerveja Evil Twin Ashtray Heart 355ml
33.99,Porter,http://www.emporioveredas.com.br/cerveja-evil-twin-p2-330ml.html,Cerveja Evil Twin P2 330ml
25.99,Imperial Stout,http://www.emporioveredas.com.br/cerveja-evil-twin-lil-b-355ml.html,Cerveja Evil Twin Lil B 355ml
20.99,Blond Ale,http://www.emporioveredas.com.br/cerveja-val-dieu-blond-330ml.html,Cerveja Val-dieu Blond 330ml
12.99,Fruit Beer,http://www.emporioveredas.com.br/cerveja-schofferhofer-grapefruit-hefeweizen-330ml.html,Cerveja Schofferhofer Grapefruit Hefeweizen 330ml
41.90,Strong Ale,http://www.emporioveredas.com.br/cerveja-duvel-1-5-litros-1354.html,Cerveja Duvel 750ml
25.99,India Pale Ale,http://www.emporioveredas.com.br/cerveja-evil-twin-yang-355ml.html,Cerveja Evil Twin Yang 355ml
15.99,Pilsner,http://www.emporioveredas.com.br/cerveja-ayinger-bairisch-pils-330ml.html,Cerveja Ayinger Bairisch Pils 330ml
22.99,Tripel,http://www.emporioveredas.com.br/cerveja-val-dieu-tripel-330ml.html,Cerveja Val-dieu Tripel 330ml
19.99,Helles,http://www.emporioveredas.com.br/cerveja-ayinger-bairisch-pils-330ml-1370.html,Cerveja Ayinger Jahrhundert Bier 500 Ml
22.99,Dubbel,http://www.emporioveredas.com.br/cerveja-val-dieu-brune-330ml.html,Cerveja Val-dieu Brune Dubbel 330ml
19.99,Dunkel,http://www.emporioveredas.com.br/cerveja-ayinger-bairisch-pils-330ml-1371.html,Cerveja Ayinger Altbairisch Dunkel 500 Ml
19.99,Weiss ,http://www.emporioveredas.com.br/cerveja-ayinger-jahrhundert-bier-500-ml.html,Cerveja Ayinger Brauweisse 500 Ml
19.99,Weiss ,http://www.emporioveredas.com.br/cerveja-ayinger-jahrhundert-bier-500-ml-1373.html,Cerveja Ayinger Urweisse 500 Ml
25.30,Pilsner,http://www.emporioveredas.com.br/cerveja-brew-dog-fake-lager-330ml.html,Cerveja Brewdog Fake Lager 330ml
47.99,India Pale Ale,http://www.emporioveredas.com.br/cerveja-brew-dog-hello-my-name-is-vladimir-330ml.html,"Cerveja Brewdog Hello, My Name Is Vladimir 330ml"
31.00,Brown Ale,http://www.emporioveredas.com.br/cerveja-brew-dog-libertine-black-ale-330ml.html,Cerveja Brewdog Libertine Black Ale 330ml
26.00,India Pale Ale,http://www.emporioveredas.com.br/cerveja-brew-dog-helo-my-name-is-ze-330ml.html,Cerveja Brewdog Hello My Name Is Ze 330ml
40.30,Scotch ALe,http://www.emporioveredas.com.br/cerveja-brew-dog-dogma-330ml.html,Cerveja Brewdog Dogma 330ml
12.99,Sem Alcool,http://www.emporioveredas.com.br/cerveja-clausthaler-sem-alcool-330ml.html,Cerveja Clausthaler Sem Alcool 330ml
12.99,Sem Alcool,http://www.emporioveredas.com.br/cerveja-clausthaler-sem-alcool-330ml-1386.html,Cerveja Clausthaler Lemon Sem Alcool 330ml
27.99,Saison,http://www.emporioveredas.com.br/cerveja-stillwater-cellar-door-355ml-1388.html,Cerveja Stillwater Existent 355ml
27.99,Saison,http://www.emporioveredas.com.br/cerveja-stillwater-cellar-door-355ml.html,Cerveja Stillwater Cellar Door 355ml
26.99,Saison,http://www.emporioveredas.com.br/cerveja-stillwater-existent-355ml.html,Cerveja Stillwater Stateside Saison 355ml
25.99,Saison,http://www.emporioveredas.com.br/cerveja-stillwater-existent-355ml-1390.html,Cerveja Stillwater Classique Saison Lata 355ml
11.99,Lager,http://www.emporioveredas.com.br/cerveja-francesa-boris-250ml.html,Cerveja Francesa Boris 250ml
19.99,Blond Ale,http://www.emporioveredas.com.br/cerveja-maredsous-blond-330ml.html,Cerveja Maredsous Blond 330ml
22.99,Dubbel,http://www.emporioveredas.com.br/cerveja-maredsous-blond-330ml-1400.html,Cerveja Maredsous Brune 8 - 330ml
20.99,Dubbel,http://www.emporioveredas.com.br/cerveja-brugse-zot-blond-330ml-1431.html,Cerveja Brugse Zot Dubbel 330ml
34.99,Outros,http://www.emporioveredas.com.br/copo-cerveja-ayinger-500ml.html,Copo Cerveja Ayinger 500ml
,,http://www.mundodascervejas.com/cerveja-delirium-red-330ml.html,Cerveja Delirium Red - 330ml
24.99,India Pale Ale,http://www.emporioveredas.com.br/cerveja-ewil-twin-falco-india-pale-ale-ipa-355ml-1440.html,Cerveja Ewil Twin Metro Man 355ml
12.99,,http://www.emporioveredas.com.br/5-porta-copos-sortidos.html,10 Porta Copos Sortidos
,,http://www.mundodascervejas.com/cerveja-backer-medieval-330ml.html,Cerveja Backer Medieval - 330ml
,,http://www.mundodascervejas.com/cerveja-bierland-blumenau-600ml.html,Cerveja Bierland Blumenau - 600ml
,,http://www.mundodascervejas.com/cerveja-bierland-oceanica-600ml,Cerveja Bierland Oceânica - 600ml
23.99,Tripel,http://www.emporioveredas.com.br/cerveja-maredsous-blond-330ml-1443.html,Cerveja Maredsous Tripel - 330ml
25.99,Porter,http://www.emporioveredas.com.br/cerveja-de-mollen-amerikaans-330ml.html,Cerveja De Molen Hamer & Sikkel 330ml
,,http://www.mundodascervejas.com/cerveja-achel-brune-330ml.html,Cerveja Achel Brune - 330ml
,,http://www.mundodascervejas.com/cerveja-colorado-cauim-600ml.html,Cerveja Colorado Cauim - 600ml
,,http://www.mundodascervejas.com/cerveja-grolsch-450ml,Cerveja Grolsch - 450ml
24.99,Strong Ale,http://www.emporioveredas.com.br/cerveja-chimay-blue-cap-330ml-1458.html,Cerveja Chimay Dorée Goud 330ml
,,http://www.mundodascervejas.com/cerveja-batemans-mocha-500ml,Cerveja Batemans Mocha - 500ml
,Bohemian Pilsener,http://www.mundodascervejas.com/cerveja-bernard-celebration-500ml,Cerveja Bernard Celebration - 500ml
68.99,Pilsner,http://www.emporioveredas.com.br/kit-cerveja-faxe-c-caneca-1-litro.html,Kit Cerveja Faxe C/ Caneca 1 Litro
19.99,Quaddrupel,http://www.emporioveredas.com.br/cerveja-van-streenberg-gulden-draak-330ml-1459.html,Cerveja Van Streenberg Gulden Draak 9000 Quadruppel 330ml
,,http://www.mundodascervejas.com/cerveja-floris-framboise-330ml.html,Cerveja Floris Framboise - 330ml
,,http://www.mundodascervejas.com/cerveja-bierland-bock-600ml.html,Cerveja Bierland Bock - 600ml
25.99,Tripel,http://www.emporioveredas.com.br/cerveja-st-feuillien-noel-330ml.html,Cerveja St Feuillien Tripel 330ml 
,,http://www.mundodascervejas.com/cerveja-bierland-weizen-600ml.html,Cerveja Bierland Weizen - 600ml
,,http://www.mundodascervejas.com/cerveja-emelisse-dubbel-330ml,Cerveja Emelisse Dubbel - 330ml
23.99,Saison,http://www.emporioveredas.com.br/cerveja-st-feuillien-saison-serie-especial-2-litros-1462.html,Cerveja St. Feuillien Saison 330ml
,,http://www.mundodascervejas.com/cerveja-erdinger-pikantus-500ml.html,Cerveja Erdinger Pikantus - 500ml
26.99,India Pale Ale,http://www.emporioveredas.com.br/cerveja-de-molen-alive-kicking-330ml.html,Cerveja De Molen Alive & Kicking 330ml
,,http://www.mundodascervejas.com/cerveja-floris-chocolat-330ml,Cerveja Floris Chocolat - 330ml
,,http://www.mundodascervejas.com/cerveja-eggenberg-hopfenkonig-330ml.html,Cerveja Eggenberg Hopfenkönig - 330ml
28.99,Strong Ale,http://www.emporioveredas.com.br/cerveja-de-molen-alive-kicking-330ml-1476.html,Cerveja De Mollen Amerikaans 330ml
,,http://www.mundodascervejas.com/kit-cerveja-invicta-2-gfas,Kit Cerveja Invicta - 2 gfas
,,http://www.mundodascervejas.com/cerveja-badger-poachers-choice-500ml.html,Cerveja Badger Poacher's Choice - 500ml
,,http://www.mundodascervejas.com/cerveja-baden-baden-bock-600ml.html,Cerveja Baden Baden Bock - 600ml
,,http://www.mundodascervejas.com/cerveja-north-coast-scrimshaw-355ml,Cerveja North Coast Scrimshaw - 355ml
,,http://www.mundodascervejas.com/cerveja-amazon-forest-bacuri-355ml.html,Cerveja Amazon Forest Bacuri - 355ml
,,http://www.mundodascervejas.com/cerveja-la-caracole-ambree-330ml,Cerveja La Caracole Ambrée - 330ml
,,http://www.mundodascervejas.com/cerveja-badger-first-gold-500ml.html,Cerveja Badger First Gold - 500ml
,,http://www.mundodascervejas.com/cerveja-bierland-imperial-stout-600ml.html,Cerveja Bierland Imperial Stout - 600ml
,,http://www.mundodascervejas.com/cerveja-de-dolle-arabier-330ml,Cerveja De Dolle Arabier - 330ml
7.60,Lager,http://www.emporioveredas.com.br/cerveja-estrella-galicia-premium-lager-600ml.html,Cerveja Estrella Galicia Premium Lager 600ml
,,http://www.mundodascervejas.com/cerveja-amazon-ipa-cumaru-355ml.html,Cerveja Amazon IPA Cumaru - 355ml
,,http://www.mundodascervejas.com/cerveja-hitachino-nest-xh-330ml,Cerveja Hitachino Nest XH - 330ml
,,http://www.mundodascervejas.com/cerveja-faxe-premium-brasil-1000ml,Cerveja Faxe Premium Brasil - 1000ml
,,http://www.mundodascervejas.com/cerveja-brugse-zot-blond-330ml.html,Cerveja Brugse Zot Blond - 330ml
,,http://www.mundodascervejas.com/cerveja-maisels-weisse-hell-500ml,Cerveja Maisel's Weisse Hell - 500ml
4.20,Lager,http://www.emporioveredas.com.br/cerveja-estrella-galicia-premium-lager-600ml-3280.html,Cerveja Estrella Galicia Premium Lager 200ml
4.00,Sem Alcool,http://www.emporioveredas.com.br/cerveja-estrella-galicia-premium-lager-200ml.html,"Cerveja Estrella Galicia Premium Lager 0,0 Sem Alcool 250ml"
29.90,India Pale Ale,http://www.emporioveredas.com.br/cerveja-dead-frog-bucking-black-sheep-black-buckwheat-ipa-355ml.html,Cerveja Dead Frog The Obsidian Dagger Ipa Noire - 355ml
6.20,Red Ale,http://www.emporioveredas.com.br/cerveja-estrella-galicia-1906-reserva-especial-330ml.html,Cerveja Estrella Galicia 1906 Reserva Especial 330ml
59.30,Lager,http://www.emporioveredas.com.br/kit-6-cerveja-estrella-galicia-mais-taca-long-neck-330ml.html,Kit 6 Cerveja Estrella Galicia Mais Taça Long Neck 330ml
72.50,Red Ale,http://www.emporioveredas.com.br/cerveja-estrella-galicia-1906-reserva-especial-330ml-3284.html,Kit Cerveja 1906 Reserva Especial 6 Cervejas + 1 Copo
25.99,ESB,http://www.emporioveredas.com.br/cerveja-dead-frog-the-obsidian-dagger-ipa-noire-355ml.html,Cerveja Dead Frog Rocket Man Interestellar Esb - 355ml
29.90,India Pale Ale,http://www.emporioveredas.com.br/cerveja-dead-frog-bucking-sheep-buckwheat-ipa-355ml.html,Cerveja Dead Frog Bucking Black Sheep Black Buckwheat Ipa - 355ml
23.99,Tripel,http://www.emporioveredas.com.br/cerveja-trippel-karmelliet-trippel-330ml.html,Cerveja Trippel Karmelliet Trippel 330ml
22.99,,http://www.emporioveredas.com.br/cerveja-timmermans-kriek-250ml.html,Cerveja Timmermans Kriek 250ml
29.99,Lambic,http://www.emporioveredas.com.br/cerveja-timmermans-strawberry-250ml.html,Cerveja Timmermans Strawberry 250ml
20.20,Saison,http://www.emporioveredas.com.br/cerveja-saison-dupont-330-ml.html,Cerveja Saison Dupont 330 Ml
24.99,Golden Ale,http://www.emporioveredas.com.br/cerveja-hooky-gold-500-ml.html,Cerveja Hooky Gold 500 Ml
18.99,Weiss ,http://www.emporioveredas.com.br/cerveja-maisel-original-hefe-weisse-500.html,Cerveja Maisel Original Hefe Weisse 500ml
24.99,Strong Ale,http://www.emporioveredas.com.br/cerveja-hook-twelve-days-500-ml.html,Cerveja Hook Twelve Days 500 Ml
23.99,Strong Ale,http://www.emporioveredas.com.br/cerveja-kwak-belgian-amber-330ml.html,Cerveja Kwak Belgian Amber 330ml
24.99,India Pale Ale,http://www.emporioveredas.com.br/cerveja-hook-flagship-500-ml.html,Cerveja Hook Flagship 500ml
27.99,,http://www.emporioveredas.com.br/cerveja-judas-330-ml.html,Cerveja Judas 330 Ml
9.10,,http://www.emporioveredas.com.br/porta-copos-dortmund.html,5 Porta Copos Sortidos
25.99,Pale Ale   ,http://www.emporioveredas.com.br/cerveja-van-streenberg-augustjin-blond-330ml.html,Cerveja Van Steenberg Augustjin Blond 330ml
25.99,Golden Ale,http://www.emporioveredas.com.br/cerveja-van-steemberg-augustjin-grand-cru-330ml.html,Cerveja Van Steemberg Augustjin Grand Cru 330ml
33.99,Strong Ale,http://www.emporioveredas.com.br/cerveja-mikkeller-monk-s-brew.html,Cerveja Mikkeller  Monk´s Brew
38.39,India Pale Ale,http://www.emporioveredas.com.br/cerveja-mikkeller-k-rlek-forar-sommer-2013.html,Cerveja Mikkeller K:rlek Forar  Sommer 2013
38.39,India Pale Ale,http://www.emporioveredas.com.br/cerveja-mikkeller-green-gold-330ml.html,Cerveja Mikkeller Green Gold - 330ml
33.99,India Pale Ale,http://www.emporioveredas.com.br/cerveja-mikkeller-sort-gul.html,Cerveja Mikkeller Sort Gul 
38.39,Golden Ale,http://www.emporioveredas.com.br/cerveja-mikkeller-cream-ale-330ml.html,Cerveja Mikkeller Cream Ale - 330ml
22.80,Porter,http://www.emporioveredas.com.br/cerveja-sea-dog-hazelnut-porter-355ml.html,Cerveja Sea Dog Hazelnut Porter - 355ml
19.80,Wheat Beer,http://www.emporioveredas.com.br/cerveja-sea-dog-wild-blueberry-wheat-ale-355ml.html,Cerveja Sea Dog Wild Blueberry Wheat Ale - 355ml
30.99,Strong Ale,http://www.emporioveredas.com.br/cerveja-delirium-la-mere-noel-330ml.html,Cerveja Delirium La Mere Noel 330ml
22.80,India Pale Ale,http://www.emporioveredas.com.br/cerveja-sea-dog-india-pale-ale-355ml.html,Cerveja Sea Dog India Pale Ale - 355ml
15.40,India Pale Ale,http://www.emporioveredas.com.br/cerveja-shipyard-fuggles-ipa-355ml.html,Cerveja Shipyard Fuggles Ipa 355ml
15.10,Stout,http://www.emporioveredas.com.br/cerveja-shipyard-blue-fin-stout-355ml.html,Cerveja Shipyard Blue Fin Stout 355ml
15.10,Pale Ale   ,http://www.emporioveredas.com.br/cerveja-shipyard-chamberlain-pale-ale-355ml.html,Cerveja Shipyard Chamberlain Pale Ale 355ml
21.70,India Pale Ale,http://www.emporioveredas.com.br/cerveja-shipyard-monkey-fist-355ml.html,Cerveja Shipyard Monkey Fist 355ml
18.20,Scotch ALe,http://www.emporioveredas.com.br/cerveja-adnams-broadside-500ml.html,Cerveja Adnams Broadside 500ml
14.10,Blond Ale,http://www.emporioveredas.com.br/cerveja-shipyard-export-blond-ale-355ml.html,Cerveja Shipyard Export Blond Ale 355ml
16.40,India Pale Ale,http://www.emporioveredas.com.br/cerveja-adnams-innovation-330ml.html,Cerveja Adnams Innovation 330ml
49.00,India Pale Ale,http://www.emporioveredas.com.br/cerveja-shipyard-xxxx-ipa-650ml.html,Cerveja Shipyard Xxxx Ipa - 650ml
49.00,Fruit Beer,http://www.emporioveredas.com.br/cerveja-shipyard-smashed-blueberry-650ml.html,Cerveja Shipyard Smashed Blueberry 650ml
20.70,Golden Ale,http://www.emporioveredas.com.br/cerveja-adnams-spindrift-330ml.html,Cerveja Adnams Spindrift 330ml
24.50,Pale Ale   ,http://www.emporioveredas.com.br/cerveja-adnams-ghostship-500ml.html,Cerveja Adnams Ghostship 500ml
20.70,India Pale Ale,http://www.emporioveredas.com.br/cerveja-adnams-rye-ipa-330ml.html,Cerveja Adnams Rye Ipa 330ml
24.50,Bitter,http://www.emporioveredas.com.br/cerveja-adnams-southwold-bitter.html,Cerveja Adnams Southwold Bitter
15.40,Fruit Beer,http://www.emporioveredas.com.br/cerveja-sea-dog-wild-blueberry-wheat-ale-lata-355ml.html,Cerveja Sea Dog Wild Blueberry Wheat Ale Lata 355ml
20.70,Barley wine,http://www.emporioveredas.com.br/cerveja-adnams-tally-ho.html,Cerveja Adnams Tally Ho
22.80,Lager,http://www.emporioveredas.com.br/cerveja-adnams-lager-dry-hopped-330ml.html,Cerveja Adnams Lager Dry Hopped 330ml
18.90,Weiss ,http://www.emporioveredas.com.br/cerveja-erdinger-kristall-500ml.html,Cerveja Erdinger Kristall 500ml
29.99,Golden Ale,http://www.emporioveredas.com.br/cerveja-st-feuillien-blonde-330ml-1235.html,Cerveja St Feuillien Noel 330ml 
284.99,Blond Ale,http://www.emporioveredas.com.br/cerveja-st-feuillien-saison-serie-especial-2-litros.html,Cerveja St Feuillien Saison Serie Especial 2 Litros
27.99,India Pale Ale,http://www.emporioveredas.com.br/cerveja-coronado-islander-ipa-355ml.html,Cerveja Coronado Islander Ipa 355ml
16.99,India Pale Ale,http://www.emporioveredas.com.br/cerveja-dundee-india-pale-ale-355ml.html,Cerveja Dundee India Pale Ale 355ml
26.99,Red Ale,http://www.emporioveredas.com.br/cerveja-prohibition-speakeasy-ale-355ml.html,Cerveja Prohibition Speakeasy Ale 355ml
18.99,,http://www.emporioveredas.com.br/cerveja-faxe-extra-strong-1-litro-lata-1252.html,Cerveja Faxe Royal Extra Strong 1 Litro Lata
13.99,Fruit Beer,http://www.emporioveredas.com.br/cerveja-magners-pear-355ml.html,Cerveja Magners Pear 355ml
25.99,Amber Ale,http://www.emporioveredas.com.br/cerveja-dead-frog-furious-friar-belgian-ipa-355ml.html,Cerveja Dead Frog Winter Seasonal Amber Ale - 355ml
13.99,Fruit Beer,http://www.emporioveredas.com.br/cerveja-magners-berry-355ml.html,Cerveja Magners Berry 355ml
25.99,Vienna Lager,http://www.emporioveredas.com.br/cerveja-dead-frog-winter-seasonal-amber-ale-355ml.html,Cerveja Dead Frog The Session Vienna Lager - 355ml
18.99,Brown Ale,http://www.emporioveredas.com.br/cerveja-wells-toffee-sticky-pudding-ale-500ml.html,Cerveja Wells Toffee Sticky Pudding Ale - 500ml
25.50,Pilsner,http://www.emporioveredas.com.br/cerveja-moa-methode-pilsen-330ml.html,Cerveja Moa Methode Pilsen 330ml
25.50,Weiss ,http://www.emporioveredas.com.br/cerveja-moa-methode-pilsen-330ml-3415.html,Cerveja Moa Blanc Weizen 330ml
25.99,India Pale Ale,http://www.emporioveredas.com.br/cerveja-dead-frog-rocket-man-interestellar-esb-355ml.html,Cerveja Dead Frog Furious Friar Belgian Ipa - 355ml
