Cluster ID,confidence_score,price,style,link,name
0,0.843809,16,Lager - ,https://www.wbeer.com.br/cervejas/ale/insana-gold-500ml/prod1059.html,Insana Gold - 500ml
0,0.843809,14.9,,http://www.clubedomalte.com.br/produto/Insana-Gold-63981,Insana Gold
1,0.265907,24.9,,http://www.clubedomalte.com.br/produto/Copo-Eisenbahn-Rauchbier-63134,Copo Eisenbahn Rauchbier
1,0.265907,8.9,,http://www.clubedomalte.com.br/produto/Eisenbahn-Rauchbier-63957,Eisenbahn Rauchbier
2,0.294931,29.9,,http://www.clubedomalte.com.br/produto/Copo-Eisenbahn-Weizenbier-63135,Copo Eisenbahn Weizenbier
2,0.294931,8.9,,http://www.clubedomalte.com.br/produto/Eisenbahn-Weizenbier-63952,Eisenbahn Weizenbier
3,0.275871,19.9,,http://www.clubedomalte.com.br/produto/Shipyard-Monkey-Fist-IPA-64553,Shipyard Monkey Fist IPA
3,0.275871,21.7,India Pale Ale,http://www.emporioveredas.com.br/cerveja-shipyard-monkey-fist-355ml.html,Cerveja Shipyard Monkey Fist 355ml
4,0.867379,21.9,,http://www.clubedomalte.com.br/produto/Tormenta-Hoppy-Day-355ml-63376,Tormenta Hoppy Day 355ml
4,0.867379,21.9,,http://www.clubedomalte.com.br/produto/Tormenta-Hoppy-Day-63455,Tormenta Hoppy Day
5,0.885965,5.9,,http://www.clubedomalte.com.br/produto/Cartaz-Poster-Grolsch-IV-62982,Cartaz/Poster Grolsch IV
5,0.885965,5.9,,http://www.clubedomalte.com.br/produto/Cartaz-Poster-Grolsch-62979,Cartaz/Poster Grolsch
6,0.707395,39.9,,http://www.clubedomalte.com.br/produto/Damm-Estrella-Inedit-750ml-63561,Damm Estrella Inedit 750ml
6,0.707395,17.9,,http://www.clubedomalte.com.br/produto/Damm-Estrella-Inedit-330ml-64618,Damm Estrella Inedit 330ml
7,0.7574186325,,American Pale Ale,http://www.mundodascervejas.com/cerveja-north-coast-acme-california-pale-ale-355ml,Cerveja North Coast Acme California Pale Ale - 355ml (Val. 17/02/2016)
7,0.7574186325,19.9,,http://www.clubedomalte.com.br/produto/North-Coast-ACME-California-IPA-63913?atributo=162:355%20Ml,North Coast ACME California IPA
8,0.693785,,,http://www.mundodascervejas.com/cerveja-north-coast-scrimshaw-355ml,Cerveja North Coast Scrimshaw - 355ml
8,0.693785,19.9,,http://www.clubedomalte.com.br/produto/North-Coast-Scrimshaw-63911?atributo=162:355%20Ml,North Coast Scrimshaw
9,0.1193533063,99.9,,http://www.clubedomalte.com.br/produto/Mikkeller-Foret-du-Centre-Light-French-Oak-Barrel-Series-63853?atributo=162:375%20Ml,Mikkeller Forêt du Centre Light - French Oak Barrel Series
9,0.209358418,99.9,,http://www.clubedomalte.com.br/produto/Mikkeller-Foret-du-Centre-Medium-French-Oak-Barrel-Series-63852?atributo=162:375%20Ml,Mikkeller Forêt du Centre Medium - French Oak Barrel Series
9,0.1441084027,99.9,,http://www.clubedomalte.com.br/produto/Mikkeller-Foret-de-Limousine-Light-French-Oak-Barrel-Series-63851?atributo=162:375%20Ml,Mikkeller Forêt de Limousine Light - French Oak Barrel Series
9,0.2477560639,99.9,,http://www.clubedomalte.com.br/produto/Mikkeller-Foret-de-Limousine-Medium-French-Oak-Barrel-Series-63850?atributo=162:375%20Ml,Mikkeller Forêt de Limousine Medium - French Oak Barrel Series
9,0.0731024861,99.9,,http://www.clubedomalte.com.br/produto/Mikkeller-Foret-de-Troncais-Light-French-Oak-Barrel-Series-63849?atributo=162:375%20Ml,Mikkeller Forêt de Tronçais Light - French Oak Barrel Series
9,0.0867450356,99.9,,http://www.clubedomalte.com.br/produto/Mikkeller-Foret-de-Troncais-Medium-French-Oak-Barrel-Series-63848?atributo=162:375%20Ml,Mikkeller Forêt de Tronçais Medium - French Oak Barrel Series
10,0.83437,34.9,,http://www.clubedomalte.com.br/produto/Copo-DUM-Karel-IV-64964,Copo DUM Karel IV
10,0.83437,19.9,,http://www.clubedomalte.com.br/produto/Copo-Dum-63133,Copo Dum
11,0.692879,16.99,,http://www.emporioveredas.com.br/cerveja-eggenberg-hopfenkonig-330ml.html,Cerveja Eggenberg Hopfenkonig 330ml 
11,0.692879,17.9,,http://www.clubedomalte.com.br/produto/eggenberg-hopfenkonig-63081,Eggenberg Hopfenkonig
12,0.699541,,American Pale Ale,http://www.mundodascervejas.com/cerveja-harviestoun-the-ridge-330ml,Cerveja Harviestoun The Ridge - 330ml (Val. 30/06/2015)
12,0.699541,8.9,,http://www.clubedomalte.com.br/produto/harviestoun-the-ridge-64620,Harviestoun The Ridge
13,0.657827,24.9,,http://www.clubedomalte.com.br/produto/Tripel-Karmeliet-330ml-63660,Tripel Karmeliet 330ml
13,0.657827,59.9,,http://www.clubedomalte.com.br/produto/Tripel-Karmeliet-750ml-62913,Tripel Karmeliet 750ml
14,0.845076,5.9,,http://www.clubedomalte.com.br/produto/Cartaz-Poster-The-Beers-Chicago-Blues-I-63641,Cartaz/Poster The Beers Chicago Blues I
14,0.845076,5.9,,http://www.clubedomalte.com.br/produto/Cartaz-Poster-The-Beers-Chicago-Blues-Garrafa-63640,Cartaz/Poster The Beers Chicago Blues Garrafa
15,0.726129,5.9,,http://www.clubedomalte.com.br/produto/Cartaz-Poster-The-Beers-Partido-Alto-Garrafa-63643,Cartaz/Poster The Beers Partido Alto Garrafa
15,0.726129,5.9,,http://www.clubedomalte.com.br/produto/Cartaz-Poster-The-Beers-Partido-Alto-Casa-63642,Cartaz/Poster The Beers Partido Alto Casa
16,0.4252386491,21.9,,http://www.clubedomalte.com.br/produto/Duvel-330ml-63731,Duvel 330ml
16,0.2512359222,16.9,Golden Ale,http://www.emporioveredas.com.br/cerveja-duvel-330ml.html,Cerveja Duvel 330ml
16,0.632650435,20.9,Belgian Strong Golden Ale,http://www.clubeer.com.br/cerveja/610026-duvel,Duvel
16,0.2682765921,79.9,,http://www.clubedomalte.com.br/produto/Duvel-1500ml-63733,Duvel 1500ml
17,0.713988,19.9,,http://www.clubedomalte.com.br/produto/Sea-Dog-Hazelnut-Porter-64554,Sea Dog Hazelnut Porter
17,0.713988,22.8,Porter,http://www.emporioveredas.com.br/cerveja-sea-dog-hazelnut-porter-355ml.html,Cerveja Sea Dog Hazelnut Porter - 355ml
18,0.902305,20.9,,http://www.clubedomalte.com.br/produto/bierland-english-pale-ale-63436,Bierland English Pale Ale
18,0.902305,21.9,English Pale Ale,http://www.clubeer.com.br/cerveja/653549-bierland-english-pale-ale,Bierland English Pale Ale
19,0.518185,73.9,,http://www.clubedomalte.com.br/produto/pack-flensburger-pilsener-compre-e-ganhe-o-copo-65396,Pack Flensburger Pilsener - Compre e Ganhe o Copo
19,0.518185,73.9,,http://www.clubedomalte.com.br/produto/pack-flensburger-weizen-compre-e-ganhe-o-copo-63321,Pack Flensburger Weizen - Compre e Ganhe o Copo
20,0.219261,21.18,Bohemian Pilsener,http://www.clubeer.com.br/cerveja/461206-madalena-bohemian-pilsener,Madalena Bohemian Pilsener
20,0.219261,21.9,,http://www.clubedomalte.com.br/produto/Patagonia-Bohemian-Pilsener-63928,Patagonia Bohemian Pilsener
21,0.453576,29.9,,http://www.clubedomalte.com.br/produto/La-Corne-du-Bois-des-Pendus-Blonde-63827,La Corne du Bois des Pendus Blonde
21,0.453576,29.9,,http://www.clubedomalte.com.br/produto/La-Corne-du-Bois-des-Pendus-Triple-63828,La Corne du Bois des Pendus Triple
22,0.208158,11.9,,http://www.clubedomalte.com.br/produto/Bear-Premium-Strong-Lager-lata-63833,Bear Premium Strong Lager lata
22,0.208158,14.9,,http://www.clubedomalte.com.br/produto/Bear-Extra-Strong-Lager-lata-63832,Bear Extra Strong Lager lata
23,0.902305,15.9,,http://www.clubedomalte.com.br/produto/Burgman-Red-Ale-64440,Burgman Red Ale
23,0.902305,18.9,Flandres Red Ale,http://www.clubeer.com.br/cerveja/609654-burgman-red-ale,Burgman Red Ale
24,0.638727,,,http://www.mundodascervejas.com/cerveja-hitachino-nest-xh-330ml,Cerveja Hitachino Nest XH - 330ml
24,0.638727,19.9,,http://www.clubedomalte.com.br/produto/Hitachino-Nest-XH-64254,Hitachino Nest XH
25,0.3411916494,26.9,American Amber Ale,http://www.mundodascervejas.com/cerveja-evil-twin-hop-flood-330ml,Cerveja Evil Twin Hop Flood - 330ml (Val. 18/02/2016)
25,0.3335092962,22.99,Amber Ale,http://www.emporioveredas.com.br/cerveja-evil-twin-hop-flood-355ml.html,Cerveja Evil Twin Hop Flood 355ml
25,0.6747009456,22.9,,http://www.clubedomalte.com.br/produto/Evil-Twin-Hop-Flood-64106?atributo=162:355%20Ml,Evil Twin Hop Flood
26,0.3882073561,54.9,Specialty Beer / Belgian IPA,http://www.mundodascervejas.com/cerveja-de-ranke-xx-bitter-750ml,Cerveja De Ranke XX Bitter - 750ml (Val. 20/11/2019)
26,0.2209311326,22.5,Specialty Beer / Belgian IPA,http://www.mundodascervejas.com/cerveja-de-ranke-xx-bitter-330ml,Cerveja De Ranke XX Bitter - 330ml (Val. 27/11/2019)
26,0.2526221077,39.9,,http://www.clubedomalte.com.br/produto/De-Ranke-XX-Bitter-750ml-64125,De Ranke XX Bitter 750ml
26,0.3565163811,19.9,,http://www.clubedomalte.com.br/produto/De-Ranke-XX-Bitter-64124,De Ranke XX Bitter
27,0.182364,25.9,,http://www.clubedomalte.com.br/produto/Taca-Dado-Bier-Lager-63028,Taça Dado Bier Lager
27,0.182364,29.9,,http://www.clubedomalte.com.br/produto/taca-dado-bier-weiss-63031,Taça Dado Bier Weiss
28,0.1721225211,24.9,American IPA,http://www.mundodascervejas.com/cerveja-mistura-classica-vertigem-ipa-500ml,Cerveja Mistura Clássica Vertigem IPA - 500ml (Val. 01/02/2016)
28,0.1729594725,22.9,,http://www.clubedomalte.com.br/produto/Mistura-Classica-Vertigem-64826,Mistura Clássica Vertigem
28,0.1911828177,18.9,,http://www.clubedomalte.com.br/produto/Mistura-Classica-MIB-63330,Mistura Clássica MIB
28,0.2121274216,12.9,,http://www.clubedomalte.com.br/produto/Mistura-Classica-Amber-64134,Mistura Clássica Amber
28,0.2606650421,14.2,,http://www.clubedomalte.com.br/produto/Mistura-Classica-Mississipi-64009,Mistura Clássica Mississipi
28,0.1208134634,14.2,,http://www.clubedomalte.com.br/produto/Mistura-Classica-Sputnik-64006,Mistura Clássica Sputnik
28,0.1665860415,14.2,,http://www.clubedomalte.com.br/produto/Mistura-Classica-Matilda-64005,Mistura Clássica Matilda
28,0.2207582848,15.9,,http://www.clubedomalte.com.br/produto/mistura-classica-panhead-64007,Mistura Clássica PanHead
29,0.2464894056,,,http://www.mundodascervejas.com/cerveja-mort-subite-original-kriek-250ml,Cerveja Mort Subite Original Kriek - 250ml (Val. 07/02/2016)
29,0.2464894056,30,Lambic Fruit - ,https://www.wbeer.com.br/cervejas/lambic/mort-subite-original-kriek-250ml/prod431.html,Mort Subite Original Kriek - 250ml
30,0.562567234,19.5,Spice/Herb - ,https://www.wbeer.com.br/cervejas/coruja-labareda-500ml/prod14687.html,Coruja Labareda - 500ml
30,0.5283439159,26.9,,http://www.clubedomalte.com.br/produto/coruja-labareda-500ml-63524,Coruja Labareda 500ml
30,0.4660373926,17,Spice/Herb - ,https://www.wbeer.com.br/cervejas/lager/coruja-labareda-300ml/prod13295.html,Coruja Labareda - 300ml
31,0.757419,,Extra Special Bitter/English Pale Ale,http://www.mundodascervejas.com/cerveja-wells-sticky-toffee-pudding-ale-500ml,Cerveja Wells Sticky Toffee Pudding Ale - 500ml (Val. 13/01/2016)
31,0.757419,21.9,,http://www.clubedomalte.com.br/produto/Wells-Sticky-Toffee-Pudding-Ale-64263,Wells Sticky Toffee Pudding Ale
32,0.2809518576,20,Weiss - ,https://www.wbeer.com.br/cervejas/ale/erdinger-weissbier-mit-hefe-500ml/prod472.html, Erdinger Weissbier Mit Hefe - 500ml
32,0.2172693213,18.9,Weiss ,http://www.emporioveredas.com.br/cerveja-erdinger-weissbier-500ml.html,Cerveja Erdinger Weissbier 500ml  
32,0.2203767896,16.1,Weiss ,http://www.emporioveredas.com.br/cerveja-erdinger-weissbier-dunkel-500ml.html,Cerveja Erdinger Weissbier Dunkel 500ml
32,0.7185979684,19.9,,http://www.clubedomalte.com.br/produto/Erdinger-Weissbier-64174,Erdinger Weissbier
33,0.6060197353,29.8,,http://www.clubedomalte.com.br/produto/pack-underground-compre-e-ganhe-copo-lupulomaniacos-65404,Pack Underground - Compre e Ganhe Copo Lupulomaníacos
33,0.6060197353,29.8,,http://www.clubedomalte.com.br/produto/Pack-Underground-Compre-e-ganhe-o-copo-64495,Pack Underground - Compre e ganhe o copo
34,0.6205523312,25.99,Pilsner,http://www.emporioveredas.com.br/cerveja-evil-twin-the-cowboy-smoked-pilsner-355ml.html,Cerveja Evil Twin The Cowboy Smoked Pilsen 355ml
34,0.1855088472,22.9,,http://www.clubedomalte.com.br/produto/Evil-Twin-The-Cowboy-355ml-64107,Evil Twin The Cowboy 355ml
34,0.435043484,49.9,,http://www.clubedomalte.com.br/produto/evil-twin-the-cowboy-64092,Evil Twin The Cowboy
35,0.5107996762,54.99,Pilsner,http://www.emporioveredas.com.br/cerveja-evil-twin-low-life-660ml.html,Cerveja Evil Twin Low Life 660ml
35,0.6338501573,49.9,,http://www.clubedomalte.com.br/produto/Evil-Twin-Low-Life-660ml-63569,Evil Twin Low Life 660ml
35,0.3907114565,22.9,,http://www.clubedomalte.com.br/produto/Evil-Twin-Low-Life-355ml-64101,Evil Twin Low Life 355ml
36,0.184836328,,,http://www.mundodascervejas.com/cerveja-dundee-india-pale-ale-355ml,Cerveja Dundee India Pale Ale - 355ml (Val. 17/12/2014)
36,0.184836328,22.8,India Pale Ale,http://www.emporioveredas.com.br/cerveja-sea-dog-india-pale-ale-355ml.html,Cerveja Sea Dog India Pale Ale - 355ml
37,0.53237,19.5,Lager - ,https://www.wbeer.com.br/cervejas/coruja-baca-500ml/prod14411.html,Coruja Baca - 500ml
37,0.53237,27.9,,http://www.clubedomalte.com.br/produto/coruja-baca-500ml-62936,Coruja Baca 500ml
38,0.871257,19.9,,http://www.clubedomalte.com.br/produto/Amadeus-Biere-Blanche-63887,Amadeus Biere Blanche
38,0.871257,29.9,,http://www.clubedomalte.com.br/produto/Amadeus-Biere-Blanche-750ml-64137,Amadeus Biere Blanche 750ml
39,0.814331,99.9,,http://www.clubedomalte.com.br/produto/BrewDog-Abstrakt-AB-13-64382,BrewDog Abstrakt AB 13
39,0.814331,99.9,,http://www.clubedomalte.com.br/produto/BrewDog-Abstrakt-AB-12-64379,BrewDog Abstrakt AB 12
40,0.527028,24,India Pale Ale - ,https://www.wbeer.com.br/cervejas/worthy-ipa-355ml/prod14323.html,Worthy Ipa - 355ml
40,0.527028,24.9,India Pale Ale,http://www.clubeer.com.br/cerveja/585914-worthy-ipa,Worthy IPA
41,0.486771,24,Porter - ,https://www.wbeer.com.br/cervejas/caldera-pilot-rock-porter-355ml/prod14294.html,Caldera Pilot Rock Porter - 355ml
41,0.486771,9.9,,http://www.clubedomalte.com.br/produto/Caldera-Pilot-Rock-Porter-Lata-64699,Caldera Pilot Rock Porter Lata
42,0.394721,68.9,,http://www.mundodascervejas.com/kit-cerveja-faxe-premium-1-lata-caneca,Kit Cerveja Faxe Premium - 1 lata + Caneca (Val. 18/04/2016)
42,0.394721,17.5,Premium Lager - ,https://www.wbeer.com.br/cervejas/lager/faxe-premium-1l/prod237.html,Faxe Premium - 1L
43,0.1236046553,23.99,Sem Glúten,http://www.emporioveredas.com.br/cerveja-glutenberg-blond-sem-gluten-473ml.html,Cerveja Glutenberg India Pale Ale Sem Glúten - 473ml
43,0.2415551543,23.99,Sem Glúten,http://www.emporioveredas.com.br/cerveja-glutenberg-pale-ale-sem-gluten-473ml.html,Cerveja Glutenberg Pale Ale Sem Glúten - 473ml
43,0.1179504991,23.99,Sem Glúten,http://www.emporioveredas.com.br/cerveja-glutenberg-pale-ale-sem-gluten-473ml-1612.html,Cerveja Glutenberg Red Ale Sem Glúten - 473ml
44,0.827109158,32.9,,http://www.clubedomalte.com.br/produto/Brooklyn-Black-Chocolate-Stout-63859,Brooklyn Black Chocolate Stout
44,0.4375185072,32,Imperial Stout - ,https://www.wbeer.com.br/cervejas/ale/brooklyn-black-chocolate-stout-355ml/prod909.html,Brooklyn Black Chocolate Stout - 355ml
44,0.3895906508,25.99,Stout,http://www.emporioveredas.com.br/cerveja-brooklyn-black-chocolate-stout-355ml.html,Cerveja Brooklyn Black Chocolate Stout L  
45,0.7043398917,,,http://www.mundodascervejas.com/cerveja-north-coast-blue-star-355ml,Cerveja North Coast Blue Star - 355ml
45,0.3579003811,21.99,Wheat Beer,http://www.emporioveredas.com.br/cerveja-north-coast-blue-star-355ml.html,Cerveja North Coast Blue Star 355ml
45,0.3464395106,19.9,,http://www.clubedomalte.com.br/produto/North-Coast-Blue-Star-64388,North Coast Blue Star
46,0.801831,70.7,Imperial Stout,http://www.emporioveredas.com.br/cerveja-brew-dog-o-w-r-imperial-stout-660-ml.html,Cerveja Brewdog Old World Russian Imperial Stout 660ml
46,0.801831,49.9,,http://www.clubedomalte.com.br/produto/BrewDog-Old-World-Russian-Imperial-Stout-64373?atributo=162:660%20Ml,BrewDog Old World Russian Imperial Stout
47,0.814947,30.99,Imperial IPA,http://www.emporioveredas.com.br/cerveja-rooie-dop-ot-the-explorer-double-ipa.html,Cerveja Rooie Dop Ot The Explorer Double Ipa
47,0.814947,28.9,,http://www.clubedomalte.com.br/produto/Rooie-Dop-Ot-The-Explorer-Double-IPA-63636?atributo=162:330%20Ml,Rooie Dop Ot The Explorer Double IPA
48,0.680637,25.99,Smoked Beer,http://www.emporioveredas.com.br/cerveja-wijsbier-spicy-ginseng-355ml.html,Cerveja Wijsbier Smoking Gun 355ml
48,0.680637,21.9,,http://www.clubedomalte.com.br/produto/Wijsbier-Smoking-Gun-63618?atributo=162:330%20Ml,Wijsbier Smoking Gun
49,0.610846,18.5,,http://www.clubedomalte.com.br/produto/dum-grand-cru-64063,DUM Grand Cru
49,0.610846,,Witbier,http://www.mundodascervejas.com/cerveja-dum-grand-cru-355ml,Cerveja DUM Grand Cru - 355ml (Val. 30/12/2015)
50,0.0421896639,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Dum-Jan-Kubis-64687,Imã Abridor Dum Jan Kubis
50,0.0392115178,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Dum-Petroleum-64688,Imã Abridor Dum Petroleum
50,0.0503019094,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Dum-Karel-64686,Imã Abridor Dum Karel
50,0.0496763793,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Dum-Grand-Cru-64685,Imã Abridor Dum Grand Cru
50,0.0392320506,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Rochefort-63240,Imã Abridor Rochefort
50,0.0849625201,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Karlsbrau-63245,Imã Abridor Karlsbrau
50,0.0337892319,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Coopers-63247,Imã Abridor Coopers
50,0.0587865484,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Belzebuth-63234,Imã Abridor Belzebuth
50,0.0943399113,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Warsteiner-63231,Imã Abridor Warsteiner
50,0.0938516506,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Schneider-63225,Imã Abridor Schneider
50,0.0852494343,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Pagan-63218,Imã Abridor Pagan
50,0.1233927813,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Orval-63217,Imã Abridor Orval
50,0.0954840635,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Newcastle-63216,Imã Abridor Newcastle
50,0.0640411336,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Grolsch-63211,Imã Abridor Grolsch
50,0.2574093568,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Dum-63206,Imã Abridor Dum
50,0.1599655747,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Diabolica-63204,Imã Abridor Diabólica
50,0.083214396,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Carlsberg-63195,Imã Abridor Carlsberg
50,0.0380576376,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Lucifer-63248,Imã Abridor Lucifer
50,0,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Duvel-II-63244,Imã Abridor Duvel II
50,0.0099672798,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Leffe-63239,Imã Abridor Leffe
50,0.0925038066,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Duff-63205,Imã Abridor Duff
50,0.0204882416,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Corona-63197,Imã Abridor Corona
50,0.0068294139,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Chimay-63196,Imã Abridor Chimay
50,0.007508393,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Brooklyn-63194,Imã Abridor Brooklyn
50,0.0561074841,19.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Beer-Pub-63183,Imã Abridor Beer Pub
50,0.1009898556,19.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Beer-63182,Imã Abridor Beer
50,0.0178330561,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Erdinger-63208,Imã Abridor Erdinger
50,0.0228771033,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Trooper-63229,Imã Abridor Trooper
50,0.015016786,8.9,,http://www.clubedomalte.com.br/produto/Ima-Abridor-Paulaner-63219,Imã Abridor Paulaner
50,0.0715913505,8.9,,http://www.clubedomalte.com.br/produto/ima-abridor-duvel-63207,Imã Abridor Duvel
51,0.603114,17.79,,http://www.emporioveredas.com.br/cerveja-wells-banana-bread-beer-330ml-3296.html,Cerveja Wells Banana 500ml 
51,0.603114,12.99,,http://www.emporioveredas.com.br/cerveja-wells-banana-bread-beer-330ml.html,Cerveja Wells Banana 330ml 
52,0.337669,16.9,,http://www.clubedomalte.com.br/produto/Schneider-Alkoholfreies-TAP-3-64192,Schneider Alkoholfreies TAP 3
52,0.337669,16.9,,http://www.clubedomalte.com.br/produto/Schneider-Alkoholfreies-500ml-64191,Schneider Alkoholfreies 500ml
53,0.881066,11.9,,http://www.clubedomalte.com.br/produto/Mistura-Classica-Pilsen-64395,Mistura Classica Pilsen
53,0.881066,12.9,,http://www.clubedomalte.com.br/produto/Mistura-Classica-Pilsen-Extra-63998,Mistura Classica Pilsen Extra
54,0.902305,14.9,,http://www.clubedomalte.com.br/produto/leffe-vieille-cuvee-64444,Leffe Vieille Cuvée
54,0.902305,15.9,Belgian Strong Dark Ale,http://www.clubeer.com.br/cerveja/571096-leffe-vieille-cuvee,Leffe Vieille Cuvée
55,0.230594,35.9,,http://www.clubedomalte.com.br/produto/Titanic-Chocolate-e-Vanilla-Stout-62911,Titanic Chocolate & Vanilla Stout
55,0.230594,35.9,,http://www.clubedomalte.com.br/produto/Titanic-Stout-64357,Titanic Stout
56,0.386389,29.99,Golden Ale,http://www.emporioveredas.com.br/cerveja-st-feuillien-blonde-330ml-1235.html,Cerveja St Feuillien Noel 330ml 
56,0.386389,28.9,,http://www.clubedomalte.com.br/produto/St-Feuillien-Noel-62916,St. Feuillien Noel
57,0.435433656,92,Old Ale - ,https://www.wbeer.com.br/cervejas/ale/fuller-s-vintage-ale-2013-500ml/prod1105.html,Fuller's Vintage Ale 2013 - 500ml
57,0.0819247663,,Old Ale,http://www.mundodascervejas.com/cerveja-fullers-vintage-ale-2014-500ml,Cerveja Fuller's Vintage Ale 2014 - 500ml (Val. 01/12/2024)
57,0.1043706387,,Old Ale,http://www.mundodascervejas.com/cerveja-fullers-vintage-ale-2013-500ml,Cerveja Fuller's Vintage Ale 2013 - 500ml (Val. 01/12/2023)
57,0.1326946616,57.9,,http://www.clubedomalte.com.br/produto/Fullers-Vintage-Ale-2010-63097,Fuller's Vintage Ale 2010
57,0.2802931219,89.9,,http://www.clubedomalte.com.br/produto/Fullers-Vintage-Ale-2012-62909,Fuller's Vintage Ale 2012
58,0.850872,31,Old Ale - ,https://www.wbeer.com.br/cervejas/ale/abbot-reserve-500ml/prod1117.html,Abbot Reserve - 500ml
58,0.850872,25.9,,http://www.clubedomalte.com.br/produto/Abbot-Reserve-62908,Abbot Reserve
59,0.874041,11.9,,http://www.clubedomalte.com.br/produto/Way-Beer-Irish-Red-Ale-63514,Way Beer Irish Red Ale
59,0.874041,24.9,,http://www.clubedomalte.com.br/produto/Way-Beer-Irish-Red-Ale-Litrao-63968,Way Beer Irish Red Ale Litrão
60,0.314517,11.9,,http://www.clubedomalte.com.br/produto/Way-Beer-Premium-Lager-63513,Way Beer Premium Lager
60,0.314517,13.99,Lager,http://www.emporioveredas.com.br/cerveja-bear-beer-premium-lager-500ml.html,Cerveja Bear Beer Premium Lager 500ml  
61,0.427287,20,Amber lager - ,https://www.wbeer.com.br/cervejas/lager/bernard-amber-lager-500ml/prod249.html,Bernard Amber Lager - 500ml
61,0.427287,25.3,,http://www.emporioveredas.com.br/cerveja-bernard-amber-lager-gf-500ml.html,CERVEJA BERNARD AMBER LAGER GF 500ML
62,0.220348,136.8,,http://www.emporioveredas.com.br/cerveja-mikkeller-spontangooseberry-gf-375-ml-i.html,CERVEJA MIKKELLER SPONTANGOOSEBERRY GF 375 ML I 
62,0.220348,136.8,,http://www.emporioveredas.com.br/cerveja-mikkeller-spontanroseship-gf-375-ml-i.html,CERVEJA MIKKELLER SPONTANROSESHIP GF 375 ML I
63,0.261128819,24.9,B,http://www.mundodascervejas.com/cerveja-la-trappe-dubbel-330ml.html,Cerveja La Trappe Dubbel - 330ml (Val. 01/08/2017)
63,0.3093410015,69.9,,http://www.clubedomalte.com.br/produto/La-Trappe-Dubbel-750ml-63597,La Trappe Dubbel 750ml
63,0.0667194963,72,Dubbel - ,https://www.wbeer.com.br/cervejas/ale/la-trappe-dubbel-750ml/prod470.html, La Trappe Dubbel - 750ml
63,0.0569929361,28,Dubbel - ,https://www.wbeer.com.br/cervejas/ale/la-trappe-dubbel-330ml/prod926.html,La Trappe Dubbel - 330ml
63,0.2602421761,24.9,Dubbel,http://www.emporioveredas.com.br/cerveja-la-trappe-dubbel-330ml.html,Cerveja La Trappe Dubbel 330ml
63,0.3514484167,24.9,,http://www.clubedomalte.com.br/produto/La-Trappe-Dubbel-330ml-63595,La Trappe Dubbel 330ml
64,0.0655960202,19.9,,http://www.clubedomalte.com.br/produto/baden-baden-witbier-63945?atributo=162:600%20Ml,Baden Baden Witbier
64,0.0674865683,8.9,Foreign Extra Stout,http://www.mundodascervejas.com/cerveja-baden-baden-stout-600ml.html,Cerveja Baden Baden Stout - 600ml (Val. 09/12/2015)
64,0.1141246279,17.9,,http://www.clubedomalte.com.br/produto/Baden-Baden-1999-62924,Baden Baden 1999
64,0.0962911208,19.9,,http://www.clubedomalte.com.br/produto/Baden-Baden-Chocolate-63946,Baden Baden Chocolate
64,0,23.9,,http://www.clubedomalte.com.br/produto/Baden-Baden-Celebration-2015-63943,Baden Baden Celebration 2015
64,0.1286871552,16.9,,http://www.clubedomalte.com.br/produto/Baden-Baden-Cristal-63939,Baden Baden Cristal
64,0.1732132077,,,http://www.mundodascervejas.com/cerveja-baden-baden-cristal-600ml.html,Cerveja Baden Baden Cristal - 600ml (Val. 11/02/2015)
